schema,order,defining_length,num_generations,num_matches,num_expected_matches,schema_fitness,population_fitness
0...1...,2,4,158,9982,4134.11530115567,68508278.9042176,309450149.16035193
0...1...,2,4,159,9984,1918.3770267660739,36169312.449852765,257000369.670293
0...1...,2,4,160,9986,1219.7620473279514,193809187.9090256,304065723.52148205
0...1...,2,4,161,9971,5525.384385929366,58606466.401056066,291495320.662569
0...1...,2,4,162,9990,1740.2702838779765,849431.6220940939,39691647.512183994
0...1...,2,4,163,9992,185.59181783533708,25380108.990270212,152058133.97477597
0...1...,2,4,164,9988,1447.7723903722324,1942273.4549599516,65955942.387895994
0...1...,2,4,165,9987,255.32833728144286,3843965.498952637,127703254.09229396
0...1...,2,4,166,9991,260.9615995316614,2031333.9269692719,110556626.90006097
0...1...,2,4,167,9982,159.35641093316426,2441932.2577198963,208822450.77163798
0...1...,2,4,168,9989,101.32999651317043,63271247.97939434,215906478.379104
0...1...,2,4,169,9976,2541.129387632457,2130690.8944877703,297532736.42580396
0...1...,2,4,170,9981,62.0163457884402,24934392.585442342,109908263.784187
0...1...,2,4,171,9990,1965.6515805766107,1032995.169114114,17369375.113082
0...1...,2,4,172,9992,515.7552091056672,945243.5042564048,38287153.17156102
0...1...,2,4,173,9972,214.1445814792192,57268884.641942434,387024321.43648106
0...1...,2,4,174,9997,1280.93406564762,90899594.30137442,110877324.71324302
0...1...,2,4,175,9993,7114.64012094862,3277319.4494496137,84962108.561002
0...1...,2,4,176,9967,334.6211746210653,1879508.4420898969,398805847.4472791
0...1...,2,4,177,9993,40.77662340098327,42583021.41334433,75061338.006223
0...1...,2,4,178,9992,4921.3029134654835,26960759.440229174,98957190.32836099
0...1...,2,4,179,9964,2363.204089342253,3258212.650530912,434187523.0068171
0...1...,2,4,180,9987,64.90824157954614,78393130.8805517,294011802.267079
0...1...,2,4,181,9984,2311.598127577155,1814079.6953205133,245038634.40713316
0...1...,2,4,182,9989,64.1638492644458,893995.9855080593,79079220.48874104
0...1...,2,4,183,9992,98.03005374404592,67814408.58166933,213796656.44581208
0...1...,2,4,184,9984,2751.2973736513572,7681656.562461939,181546156.95218006
0...1...,2,4,185,9971,366.721555005526,25501599.734020658,241148227.48914507
0...1...,2,4,186,9983,915.3477234712126,27978346.360850435,170633115.95980895
0...1...,2,4,187,9995,1420.9664710340155,12604094.465970984,32602792.394782983
0...1...,2,4,188,9975,3354.3137935896275,20210722.99520601,227878778.56118697
0...1...,2,4,189,9977,767.9888412082546,3095733.670709633,158627487.723972
0...1...,2,4,190,9981,169.02430372280864,46402724.858602345,195018392.619075
0...1...,2,4,191,9989,2061.6075955808146,96689479.0249214,273960786.54449314
0...1...,2,4,192,9978,3060.3906581502456,2772295.3489136104,281502528.482267
0...1...,2,4,193,9985,85.30308436529445,2666250.870301453,270062417.0508871
0...1...,2,4,194,9978,85.57540591703656,10364666.62474644,359929237.9437011
0...1...,2,4,195,9984,249.42831285070102,7462559.967020235,156821285.913461
0...1...,2,4,196,9974,412.4311264547485,35029723.4859655,279499770.226529
0...1...,2,4,197,9989,1085.1472059200592,1627184.444531986,66474935.96102799
0...1...,2,4,198,9994,212.2584106722395,146582571.5073294,174501621.915655
0...1...,2,4,199,9992,7287.628946195917,45083138.78512209,175746405.07517406
0...1...,2,4,200,9985,2225.0724616945126,23460473.644593887,132619240.73869002
0...1...,2,4,201,9971,1533.3537037558872,81172737.15636645,400517209.91039807
0...1...,2,4,202,9972,1754.2511241643808,4717215.609072404,288274881.29224604
0...1...,2,4,203,9969,141.65282282692934,107025699.6839703,456448001.859316
0...1...,2,4,204,9983,2029.141813056703,802473.3969428028,181179525.215063
0...1...,2,4,205,9989,38.38368233727983,28155573.830867946,118647227.26361898
0...1...,2,4,206,9985,2057.7510947889705,4879263.54185879,143739985.66604203
0...1...,2,4,207,10000,294.23124322033,3167820.3550960002,3167820.3550960002
0..1....,2,3,0,2375,0,54264015209.81066,88688996505.42767
0..1....,2,3,1,3543,1302.141324856598,13263404303.207664,32466940521.639755
0..1....,2,3,2,8668,1296.9914655583361,4909274425.518752,10095449353.526785
0..1....,2,3,3,9701,3777.1382495384287,2053309027.1249025,3117112660.2476277
0..1....,2,3,4,9895,5726.254488192476,905940918.7420123,1477456981.231241
0..1....,2,3,5,9968,5436.9226340561145,366799628.03099614,576516935.3634881
0..1....,2,3,6,9974,5682.99363602584,168723765.5328895,318354088.46814203
0..1....,2,3,7,9968,4736.826903141011,78464339.18989065,431659393.207242
0..1....,2,3,8,9990,1623.6464904908116,73846387.92848949,177466174.256049
0..1....,2,3,9,9968,3725.044641073232,64194395.75561095,452769600.01059
0..1....,2,3,10,9976,1266.4271374365098,130795958.72513236,310367684.333676
0..1....,2,3,11,9995,3767.2686647897226,65270455.213900946,146093983.20651802
0..1....,2,3,12,9995,4001.468782308874,62157187.128083035,158810437.61990905
0..1....,2,3,13,9995,3505.479500127117,62564990.734281145,85205291.580753
0..1....,2,3,14,9992,6576.577453123264,152420524.41469875,235979317.31609303
0..1....,2,3,15,9983,5783.280536539358,89491556.6569408,267523850.6809909
0..1....,2,3,16,9978,2992.4916674669716,101834487.1756474,354994516.0447959
0..1....,2,3,17,9996,2564.891860334392,60917231.3847679,79233931.232625
0..1....,2,3,18,9958,6886.642260931611,60298806.90004417,632638271.4094307
0..1....,2,3,19,9970,850.5066295068142,92388002.21717349,404173084.972216
0..1....,2,3,20,9979,2042.1877573726206,167641843.43699366,302822093.95304304
0..1....,2,3,21,9997,4950.330735022381,82922851.59564072,118902249.31275302
0..1....,2,3,22,10000,6247.498683998616,125341802.05679405,125341802.05679405
0.0.....,2,2,0,3221,0,54996024753.578964,88923040368.08443
0.0.....,2,2,1,5822,1840.8737505663148,18550684917.075947,31993157163.898308
0.0.....,2,2,2,9121,3119.545578864631,6350549913.666749,10716616944.370584
0.0.....,2,2,3,9794,4994.73402738655,2409819732.0459976,3797619079.7348
0.0.....,2,2,4,9971,5743.141807870446,1108877819.4718664,1297373008.682085
0.0.....,2,2,5,9982,7875.422083609153,503515147.4443609,576800226.073874
0.0.....,2,2,6,9973,8052.318943049291,151098812.27719644,310711989.413167
0.0.....,2,2,7,9981,4481.724361015664,107105169.667379,326633128.770108
0.0.....,2,2,8,9986,3024.409147016394,63817738.77822351,221118558.46949896
0.0.....,2,2,9,9986,2663.3243762513816,25754911.74903665,128077770.158969
0.0.....,2,2,10,9996,1855.6418333466167,22512109.500617247,39845768.317334995
0.0.....,2,2,11,9996,5218.870485463374,122787730.9506943,148083280.03870204
0.0.....,2,2,12,9980,7659.342332335263,82483580.53206813,316058761.19045705
0.0.....,2,2,13,9984,2406.8359926978424,101209949.98699321,264428680.62851202
0.0.....,2,2,14,9979,3531.307275752294,21407302.5839513,225071233.18136206
0.0.....,2,2,15,9974,877.0922317690915,25210436.83873371,386548662.3394491
0.0.....,2,2,16,9987,601.1209235283773,27980577.74004706,228651427.340563
0.0.....,2,2,17,9982,1129.3644042072444,24568223.247881185,218235377.282978
0.0.....,2,2,18,9993,1038.4424815620018,55790663.70905933,138600221.700468
0.0.....,2,2,19,9995,3717.147333113127,34823218.77809305,67979466.081483
0.0.....,2,2,20,9975,4731.406315507063,133166262.94570026,369048852.88684
0.0.....,2,2,21,9991,3326.1324678630294,73933754.60205387,158387414.04821402
0.0.....,2,2,22,10000,4309.7029505290875,100186299.769844,100186299.769844
00......,2,1,0,3239,0,27754486419.36153,88431775283.37843
00......,2,1,1,8516,967.8700733492184,17405148299.787674,32521875959.049225
00......,2,1,2,9687,4339.293777845137,6665294300.530793,10155818773.807135
00......,2,1,3,9923,6053.059587809064,2587710240.9084864,3378475227.657668
00......,2,1,4,9979,7236.343247805652,1015274232.864777,1235805362.375735
00......,2,1,5,9970,7805.515191408145,408422169.3286279,745894786.742067
00......,2,1,6,9991,5197.663459335529,151615740.07659593,226672518.321248
00......,2,1,7,9982,6362.6149471307,67433622.83181027,232369543.31117702
00......,2,1,8,9973,2758.011771685352,26561233.002752434,256224321.798908
00......,2,1,9,9996,984.3169421103989,21976024.135365147,39312001.20086901
00......,2,1,10,9973,5320.243138948159,36630782.27440188,418169320.248285
00......,2,1,11,9991,831.7658921735241,53317318.93581123,143802531.97910297
00......,2,1,12,9992,3526.890617658792,38770873.79256605,130759052.65906298
00......,2,1,13,9985,2820.768926004404,21048421.621429145,126035966.23266399
00......,2,1,14,9976,1587.6485476649748,50550409.418332,387998829.33685803
00......,2,1,15,9987,1237.4622649920911,71829156.58179633,300788149.571137
00......,2,1,16,9983,2270.6822066482937,46595376.63620755,328074911.5912489
00......,2,1,17,9997,1349.9327668317003,64163260.42792038,80145536.27234
00......,2,1,18,9989,7620.053826231604,22898340.051818,131391201.47276099
00......,2,1,19,9986,1657.4521206024951,32988245.83250551,217484886.41658
00......,2,1,20,9995,1442.125193218001,21746702.746424213,64242329.24505097
00......,2,1,21,9981,3221.337287712464,22491623.87423004,289344805.184814
00......,2,1,22,9985,738.686972957579,20526134.979306962,181377961.50383097
00......,2,1,23,9980,1075.850670842638,35429497.77194389,348753804.1264
00......,2,1,24,9974,965.2900859004525,45535759.481063776,440007739.66054493
00......,2,1,25,9975,982.7496425451847,95495042.17213932,357829353.14529794
00......,2,1,26,9991,2534.539288627534,24742142.215485938,171415781.99999195
00......,2,1,27,9985,1373.0195321752803,33939549.32769553,186080972.763912
00......,2,1,28,9992,1733.9374812801002,32494814.476543233,144823634.829962
00......,2,1,29,9992,2134.5596995316914,34990212.274805844,101305536.540292
00......,2,1,30,9993,3285.845078828481,60203257.03655359,194355547.50662804
00......,2,1,31,9995,2947.136122725432,23446024.262554277,113952800.860444
00......,2,1,32,9990,1957.9800669143792,21999224.453052048,163337641.313837
00......,2,1,33,9989,1281.0551921631322,22617054.653456803,181789558.56846198
00......,2,1,34,9995,1183.233310447392,34527573.07425412,66180767.52548998
00......,2,1,35,9983,4964.760624647713,50365080.96755884,198302434.80312002
00......,2,1,36,9982,2414.036447511989,33447739.327753957,181572240.42103
00......,2,1,37,9981,1750.7177903729328,21283373.068272717,200458517.037837
00......,2,1,38,9985,1008.9537573172345,21990492.643657483,217667314.348335
00......,2,1,39,9977,960.4418399157389,21536184.464822095,345385266.52636
00......,2,1,40,9972,592.3060778314085,47778867.92008624,460733485.251461
00......,2,1,41,9986,984.5768267684036,74006870.45652314,344626042.992888
00......,2,1,42,9993,2041.722757819194,52071305.8065656,129226588.75426401
00......,2,1,43,9987,3833.7495481245264,38071901.1431581,166050282.09553096
00......,2,1,44,9989,2180.124312461058,26466518.271711882,138789746.34450802
00......,2,1,45,9991,1813.6050050356343,22056356.377060357,166565205.04637504
00......,2,1,46,9986,1259.6204632352235,41857409.75145603,205177925.15550402
00......,2,1,47,9997,1939.610557679429,37410652.11126938,62908278.751436986
00......,2,1,48,9988,5660.286709760354,21535021.62573188,174704237.31751
00......,2,1,49,9989,1172.199870855686,37036789.606596254,149515098.713399
00......,2,1,50,9979,2355.8712788491935,37176038.61743562,272639518.021925
00......,2,1,51,9993,1295.5154295442596,30703702.089847893,92525225.943679
00......,2,1,52,9963,3157.241033676432,33245436.721635047,451543018.44620997
00......,2,1,53,9981,698.4001158639384,21475575.80964533,277998070.94798493
00......,2,1,54,10000,734.1052876619259,30556783.028146997,30556783.028146997
